BGG Rank,Complexity Average,Mech_role_camp,Strategy,Wargames
4279,2.16,0,0,0
17012,2.22,1,0,0
10721,2.0,0,0,0
3750,2.6,1,1,0
7403,1.5,0,0,0
9269,1.25,0,0,0
2100,1.58,0,0,0
4820,2.62,1,1,0
15659,2.0,0,0,0
18339,0.0,0,0,0
14415,2.0,0,0,0
9232,3.91,1,0,1
14579,3.75,0,0,1
17634,2.45,1,0,0
6395,2.41,0,1,1
4371,1.98,0,1,0
11684,0.0,0,0,0
1857,1.2,0,0,0
11653,2.25,0,0,0
12840,2.0,0,0,0
11629,2.0,0,0,0
800,2.33,1,0,0
16536,1.5,0,0,0
15888,1.29,0,0,0
7557,3.86,1,0,1
13254,2.67,1,0,1
4747,2.33,0,1,0
5134,2.09,0,0,0
9700,1.04,0,0,0
18432,1.1,0,0,0
8386,2.4,0,1,0
9941,2.5,0,0,0
5110,3.06,0,0,1
1335,2.2,1,0,0
4805,1.05,0,0,0
457,2.23,0,0,1
14899,2.83,0,0,1
9739,2.0,0,0,0
12436,1.5,0,0,0
2418,1.78,0,0,0
8828,2.0,0,0,0
11680,3.0,0,0,1
16882,1.17,0,0,1
16240,2.67,1,0,0
3884,2.17,0,0,0
19291,1.8,0,0,1
8135,4.18,0,0,1
16681,1.0,0,0,0
5839,3.33,0,0,0
10011,3.4,1,0,1
1674,1.71,0,0,0
3583,3.0,1,1,1
195,2.38,1,1,0
17794,1.6,0,0,0
18845,1.0,0,0,0
13484,3.38,0,0,1
19055,0.0,0,0,0
14269,1.67,0,0,0
14063,1.2,1,0,0
17097,3.0,0,0,0
13131,1.75,0,0,0
18368,1.2,0,0,0
10430,3.75,1,0,0
73,3.35,1,1,0
13911,1.5,0,0,0
4886,2.66,0,0,0
3025,2.29,1,0,1
10415,3.71,1,0,0
7944,3.8,1,0,0
3864,1.23,0,0,0
6212,2.0,1,0,0
12047,1.0,0,0,0
357,2.52,0,1,0
4921,2.47,1,0,1
6867,2.8,1,0,0
6221,4.29,0,0,0
16044,2.33,0,0,1
15185,1.5,0,0,0
16482,2.19,0,0,0
162,2.77,0,0,1
6958,3.25,0,0,0
1660,1.94,0,0,0
6081,2.14,1,0,0
8337,1.0,0,0,0
20160,1.0,0,0,0
19193,0.0,0,0,0
2360,1.67,1,0,0
5303,1.6,0,0,0
6157,2.48,0,1,0
16930,1.0,1,0,0
9869,1.43,0,0,0
9511,2.0,0,0,0
18315,1.6,0,0,0
8777,3.33,0,0,0
11386,1.67,0,0,0
8089,1.4,0,0,0
6313,1.5,0,0,0
1758,2.47,1,1,0
14218,3.33,0,0,0
2848,2.67,0,1,0
2542,1.07,0,0,0
9026,1.82,0,0,0
17143,2.0,0,0,0
7635,1.27,0,0,0
5992,2.05,0,0,1
7735,1.38,0,0,0
15765,1.71,0,0,0
1237,2.21,0,1,0
15078,1.4,0,0,0
10360,2.67,1,0,0
19659,2.0,1,0,0
15291,1.0,0,0,0
3447,2.2,1,0,0
10639,2.0,0,0,0
11975,2.33,1,0,1
7062,2.9,1,0,0
3604,2.4,0,1,0
11832,2.0,0,0,0
10015,2.5,1,0,0
198,4.16,0,1,0
3836,2.42,0,1,0
9756,1.5,0,0,0
3497,2.54,0,1,0
1960,3.01,1,1,0
18905,1.0,0,0,0
9437,3.33,1,0,0
20344,1.16,0,0,0
17460,1.0,0,0,0
6608,2.07,0,0,1
12107,2.5,0,0,0
2699,2.46,0,1,0
15005,1.86,1,0,0
15093,1.0,1,0,0
293,2.29,0,1,0
15917,3.25,0,0,1
9339,3.06,0,1,0
17806,1.0,0,0,0
10421,1.0,0,0,0
5256,3.65,1,0,1
2815,2.09,0,0,0
6745,3.6,1,0,0
7855,2.72,0,0,1
1397,2.15,1,1,0
18066,1.75,0,0,0
2167,2.5,1,0,0
19643,1.0,0,0,0
18440,1.54,0,0,0
12770,1.0,0,0,0
16750,2.0,0,0,0
6655,2.33,1,0,1
13796,0.0,1,0,0
5486,1.0,0,0,0
9525,0.0,0,0,0
2072,3.05,1,0,0
3619,1.82,0,0,0
16149,1.0,0,0,0
3407,2.65,0,1,0
16041,1.58,0,0,0
6536,2.0,1,0,0
9702,4.64,1,0,1
10844,3.0,1,0,0
6368,2.0,0,0,0
13659,1.17,0,0,0
1472,1.11,0,0,0
12043,1.29,0,0,0
5921,2.86,1,0,0
5030,2.0,0,0,0
2365,3.63,0,1,0
14097,2.0,0,0,0
18831,1.5,0,0,1
2285,3.12,1,1,0
4719,2.52,0,0,0
18655,1.14,0,0,0
15874,1.47,0,0,0
13832,2.63,0,0,1
5705,3.06,0,0,0
4268,2.58,1,1,0
6777,2.44,0,0,0
9029,3.23,1,0,1
17949,1.25,0,0,0
12913,1.36,0,0,0
11301,1.6,0,0,0
11963,1.5,1,0,0
16838,1.27,0,0,0
12562,2.0,0,0,0
1485,2.31,0,1,0
15110,2.5,1,0,0
18631,1.85,0,0,0
10888,0.0,1,0,0
3867,2.33,0,0,0
11976,1.0,0,0,0
16446,1.82,0,0,0
19865,1.26,0,0,0
2383,2.81,1,0,1
9521,2.42,0,0,1
68,4.63,1,1,0
18197,1.0,0,0,0
18406,1.83,0,0,0
3351,1.22,0,0,0
13186,2.57,0,0,1
7592,1.67,0,0,0
19709,4.66,1,0,1
2553,2.57,0,1,0
14582,1.08,0,0,0
6985,2.09,0,0,1
16512,1.67,0,0,0
9798,2.67,1,0,1
8461,1.33,0,0,0
7172,2.25,0,0,0
18873,1.0,0,0,0
6744,2.76,1,1,0
11558,1.92,0,0,0
10016,2.89,1,0,0
8674,4.3,1,0,0
8084,2.29,1,0,1
19386,1.0,0,0,0
16040,2.4,0,0,0
12166,2.0,1,0,0
1413,2.89,0,1,0
8151,1.42,0,0,0
16083,1.0,0,0,0
17390,1.25,0,0,0
832,2.22,0,1,0
12524,1.14,0,0,0
10566,1.5,0,0,0
9456,2.71,1,0,0
4454,1.77,0,0,0
17969,1.0,0,0,0
15055,2.0,0,0,0
513,3.38,1,0,0
274,2.2,0,1,0
3158,2.38,0,1,1
10406,2.5,0,0,0
9210,3.2,1,0,0
11238,3.36,1,0,1
15296,3.0,0,0,1
13188,3.5,0,0,0
575,3.75,1,0,0
1430,2.95,0,1,0
10194,2.25,0,0,1
8147,1.75,0,0,0
1121,2.35,0,1,0
3955,2.83,1,0,1
17032,1.0,0,0,0
4185,3.22,1,0,1
19195,1.0,0,0,0
17684,1.75,0,0,0
18423,1.0,1,0,0
16419,0.0,0,0,0
8324,3.14,0,0,1
5761,1.33,0,0,0
207,3.74,1,1,0
12697,2.2,0,0,1
5491,1.56,0,0,0
4509,1.99,0,1,0
11390,2.33,0,0,0
13111,1.0,0,0,0
17702,1.5,0,0,0
2480,2.73,0,0,1
13410,1.0,0,0,0
8141,2.78,1,0,1
9243,1.97,0,0,0
15651,1.0,0,0,0
16816,1.0,0,0,0
15313,2.0,0,0,1
10225,2.38,1,0,0
8241,2.0,0,0,1
11670,1.86,0,0,0
9126,1.0,0,0,0
3683,1.88,0,0,0
7797,1.33,0,0,0
4671,3.48,1,0,1
17155,1.0,0,0,0
11407,1.82,0,1,0
13865,2.4,0,0,1
15427,1.0,0,0,0
4162,3.82,1,1,0
8510,2.5,0,0,0
14836,2.33,0,0,0
5151,2.32,1,0,0
18690,1.56,0,0,0
3801,2.65,1,1,0
9701,1.6,0,0,0
17516,0.0,0,0,0
1228,2.81,1,1,0
11154,4.0,0,0,0
19232,1.33,1,0,0
16073,2.17,0,0,1
4600,1.86,0,1,0
9710,1.0,1,0,0
9747,2.4,0,0,1
10027,3.0,0,0,1
19831,1.39,0,0,0
10971,3.0,1,0,1
16810,1.5,0,0,0
6631,4.0,1,0,0
16962,2.0,0,0,0
4398,2.17,0,0,0
4583,1.48,1,0,0
5,4.22,1,1,0
6993,2.47,1,0,1
12777,1.0,0,0,0
18931,2.0,0,0,0
8207,1.0,0,0,0
17263,2.38,0,0,0
2893,3.11,1,0,1
18490,1.33,0,0,0
5694,2.0,1,0,0
10429,1.0,0,0,0
4631,1.77,1,0,0
6036,1.88,0,0,0
18728,1.25,0,0,0
7486,3.77,0,0,1
16218,1.25,0,0,0
2277,3.0,1,1,0
10949,2.92,1,0,0
5197,3.86,1,0,1
6354,1.23,0,0,0
15434,2.0,0,0,0
19724,1.0,0,0,0
7334,2.0,1,0,0
9962,3.63,1,0,1
11266,2.57,1,0,0
15301,1.17,0,0,0
8654,2.25,0,0,0
2223,1.12,0,0,0
10862,1.0,0,0,0
7572,2.5,0,0,1
6891,1.33,0,0,0
9228,2.07,0,0,0
1032,2.34,1,1,0
15405,1.4,0,0,0
9666,3.27,0,0,1
20335,1.11,1,0,0
6266,2.49,1,1,0
459,1.46,0,0,0
11775,1.84,0,0,0
19627,1.25,0,0,0
10679,1.42,0,0,1
3123,1.32,0,0,0
17062,1.0,0,0,0
15777,2.83,1,0,1
15775,2.06,0,0,0
7723,0.0,1,0,0
13047,2.5,1,0,0
14759,1.8,0,0,0
18212,1.67,0,0,0
1006,3.06,1,1,0
18892,1.09,0,0,0
15876,2.57,0,0,1
3279,3.6,1,0,1
5986,1.43,0,0,0
5245,1.37,0,0,0
3513,1.4,0,0,0
15454,1.4,0,0,0
9871,1.67,1,0,0
17393,2.0,0,0,0
16994,1.4,0,0,0
17038,0.0,0,0,0
12041,2.2,1,0,0
4452,3.07,0,0,1
10779,2.44,1,0,1
17279,2.25,0,0,0
4052,2.44,1,0,0
14229,2.43,0,0,1
14599,1.38,0,0,0
2220,2.05,0,0,0
17302,1.88,0,0,0
9582,3.2,1,0,1
2604,2.0,1,0,0
17529,1.5,0,0,0
20256,1.09,0,0,0
9504,1.5,0,0,0
7489,3.14,1,0,1
8883,2.0,0,0,0
19465,1.75,0,0,0
19255,1.33,0,0,0
11239,2.57,0,0,0
17534,1.83,1,0,0
1810,2.09,1,0,0
8603,1.66,0,0,0
11573,1.0,0,0,0
9411,1.0,0,0,0
13578,2.0,0,0,0
13469,3.0,1,0,1
20213,1.5,0,0,0
16904,3.0,0,0,0
17407,2.5,0,0,0
8783,1.48,0,0,0
19321,1.0,0,0,0
14307,1.0,0,0,0
17375,2.0,0,0,0
12561,1.0,0,0,0
16902,1.8,0,0,0
19522,1.67,0,0,0
14791,1.0,1,0,0
19214,3.72,1,0,1
7538,1.43,0,0,0
18525,0.0,0,0,0
19870,1.0,0,0,0
18320,1.67,0,0,0
17822,1.14,0,0,0
8254,2.63,0,0,1
16320,1.33,0,0,0
15653,1.24,0,0,0
14477,2.75,0,0,1
12791,1.0,0,0,0
11701,2.25,0,0,0
7365,2.71,1,0,0
667,2.9,1,1,0
7882,2.0,0,0,0
2899,2.02,0,1,1
4903,2.67,0,0,1
10568,3.75,1,0,1
3427,1.48,0,0,0
2983,3.27,1,0,1
924,3.0,0,1,0
16946,1.0,0,0,0
1984,1.84,1,0,0
10943,2.44,0,0,1
11129,1.89,1,0,0
11683,1.12,0,0,0
3817,1.09,0,0,0
13851,1.0,0,0,0
9209,2.39,0,1,0
10137,1.2,1,0,0
8650,1.0,0,0,0
3160,2.36,0,0,0
3511,2.22,0,0,0
14476,3.33,0,0,1
4963,2.23,0,0,0
19348,3.0,0,0,0
806,2.19,0,1,0
15392,1.8,1,0,1
10980,1.35,0,0,0
14660,2.73,0,0,1
3535,3.36,0,0,0
85,2.42,0,1,0
19533,1.0,0,0,0
17858,1.0,0,0,0
10174,1.0,0,0,0
4948,2.67,0,0,0
7699,2.48,1,0,1
14205,1.13,0,0,0
432,2.16,1,0,0
10814,1.47,0,0,0
5756,3.43,1,0,0
19490,1.0,0,0,0
11314,1.42,1,0,0
19682,1.0,0,0,0
10748,3.33,0,0,0
5726,3.43,0,0,1
8016,2.0,0,0,0
11179,0.0,0,0,0
11208,1.5,0,0,0
1906,1.7,0,0,0
15036,1.0,0,0,0
11330,2.5,0,0,0
4851,1.3,0,0,0
3440,1.19,0,0,0
8848,1.4,0,0,0
19191,1.0,0,0,0
8105,2.29,1,1,0
21,3.84,1,1,0
15076,2.0,0,0,0
3161,1.97,1,0,0
10227,2.0,1,0,0
2671,3.27,1,0,0
694,2.64,1,0,1
1646,2.21,1,1,0
3017,1.91,0,1,0
15561,1.67,0,0,0
18675,1.0,0,0,0
7090,2.93,1,0,0
17850,3.0,0,0,0
7201,2.88,0,0,1
15281,2.89,0,0,1
8962,2.7,1,0,1
6547,2.72,1,0,1
4904,1.6,0,0,0
5720,2.88,0,0,1
12995,2.0,1,0,0
10697,2.44,1,0,1
346,2.8,0,1,0
2944,2.56,0,0,0
4320,1.43,0,0,0
5127,2.36,0,1,0
1281,2.47,1,1,0
8178,3.0,0,1,0
13656,1.5,0,0,0
8611,1.33,0,0,0
9275,2.44,0,0,1
4746,2.79,1,1,0
20320,1.07,1,0,0
16127,1.25,0,0,0
16871,1.0,0,0,0
14032,2.5,0,0,1
14501,1.0,0,0,0
3264,1.18,0,0,0
17257,1.11,0,0,0
5979,4.07,1,0,1
15547,1.83,0,0,0
8597,1.5,0,0,0
13136,1.0,0,0,0
12506,2.0,0,0,0
19906,2.39,0,0,1
10618,1.0,0,0,0
9805,2.0,1,0,0
12745,1.0,0,0,0
1009,2.07,0,1,0
3454,2.15,0,0,0
4081,1.57,0,0,0
20181,1.4,0,0,0
4222,1.92,1,0,0
19070,2.25,0,0,0
7827,1.0,0,0,0
2095,1.88,0,0,0
13536,2.14,1,0,0
3131,1.03,0,0,0
12217,3.67,1,0,1
8189,3.4,0,0,0
2039,1.75,1,0,1
2737,1.77,0,0,0
19199,1.0,0,0,0
6499,2.11,0,0,0
7518,1.71,0,0,0
11250,2.25,1,0,0
16906,1.53,0,0,0
1112,2.37,1,1,0
18126,1.0,0,0,0
6107,2.0,0,0,0
16520,0.0,0,0,0
20088,1.0,0,0,0
6477,3.48,1,0,1
11166,1.89,0,0,0
6138,2.59,0,1,0
18611,2.0,0,0,0
600,3.26,0,1,1
17493,1.33,0,0,0
9120,1.9,1,0,1
14928,1.5,0,0,0
9849,2.63,0,0,0
15907,1.0,0,0,0
5299,1.5,0,0,0
10986,2.33,0,0,0
7297,1.5,0,0,0
18118,1.15,0,0,0
2430,1.13,0,0,0
13392,2.0,0,0,0
7007,1.96,0,0,0
9202,2.0,0,0,0
19559,2.0,1,0,0
3577,3.75,0,1,0
16913,1.0,0,0,0
12096,1.0,0,0,0
14321,1.14,0,0,0
3214,1.42,0,0,0
18255,1.0,0,0,0
1229,3.45,1,1,0
1146,2.11,0,1,0
15235,1.83,0,0,0
7468,1.2,0,0,0
4332,2.73,0,1,0
10370,1.85,0,0,1
20115,1.46,0,0,0
1305,3.96,1,0,0
16386,2.0,0,0,0
7839,1.0,0,0,0
12408,1.67,0,0,0
19803,1.42,0,0,0
8273,1.86,0,0,0
13734,1.5,0,0,0
16578,1.75,1,0,0
17147,0.0,0,0,0
5786,2.0,0,1,0
12368,2.25,0,0,0
1123,1.12,1,0,0
2392,3.71,0,1,0
19274,1.43,0,0,0
14793,3.5,0,0,1
16353,2.0,0,0,0
15178,1.8,1,0,0
12276,2.0,0,0,1
3415,1.37,1,0,0
5149,3.4,1,0,0
3761,1.73,0,0,0
14787,1.0,0,0,0
11275,2.57,1,0,1
14844,2.75,1,0,1
3329,2.56,0,1,0
18165,1.0,0,0,0
16521,1.0,0,0,0
17116,1.0,0,0,0
14943,2.0,1,0,1
6897,4.08,0,0,1
6873,2.17,0,0,0
15146,1.14,0,0,0
18531,1.7,0,0,0
8770,1.79,0,0,0
11761,2.0,1,0,0
7925,3.57,0,0,1
9523,2.07,1,0,1
6005,2.0,0,0,0
10911,1.0,0,0,0
3292,3.18,1,0,1
18685,1.0,0,0,0
10093,2.89,0,0,0
12668,0.0,0,0,0
19417,1.0,0,0,0
13535,3.14,1,0,0
2770,2.97,1,1,0
11010,2.17,0,0,0
11967,1.21,0,0,0
103,3.01,0,1,0
19455,1.08,0,0,0
2589,1.09,0,0,0
7888,2.17,0,1,0
19712,1.42,0,0,0
3344,3.71,1,0,0
16389,3.13,0,0,1
2013,2.31,0,0,0
7873,2.2,1,0,0
17228,2.25,1,0,0
7337,2.33,0,0,0
19330,1.2,0,0,0
16659,1.5,0,0,0
16294,2.0,0,0,0
92,3.51,0,1,0
18619,2.67,0,0,0
9517,1.31,0,0,0
10457,1.61,0,0,0
11449,1.82,0,0,0
10705,1.33,0,0,0
11120,2.0,0,0,0
19877,1.08,0,0,0
8610,2.2,0,0,0
16388,1.0,0,0,0
5862,2.44,0,0,1
6721,1.71,0,0,0
19020,1.73,0,0,0
6192,1.17,0,0,0
10737,1.0,0,0,0
5473,1.64,1,0,0
17120,1.0,0,0,0
19916,1.2,0,0,0
9215,3.0,0,0,1
12794,1.2,0,0,0
2122,2.73,1,0,0
11348,2.0,0,0,0
17348,1.0,0,0,0
18155,1.05,0,0,0
17846,1.0,0,0,0
4587,1.44,0,0,0
343,1.06,0,0,0
13108,1.14,0,0,0
2794,1.88,0,0,0
9980,3.0,0,0,0
14659,2.33,0,0,0
4767,2.43,1,0,1
17833,1.15,0,0,0
2885,3.45,1,0,0
18751,1.0,0,0,0
6452,1.53,0,0,0
16032,2.18,0,0,0
3492,2.36,1,0,1
2839,2.85,0,1,0
10676,1.94,0,1,0
17139,1.0,0,0,0
11663,1.0,0,0,0
14859,0.0,0,0,0
4635,2.71,1,1,0
15284,1.0,0,0,0
11435,3.0,1,0,1
18922,1.0,0,0,0
1513,2.89,0,1,0
9178,2.67,0,0,1
11875,2.14,1,0,1
15832,2.23,1,1,0
4804,3.25,1,0,1
988,2.86,1,1,0
2648,1.62,0,0,0
2263,3.59,0,1,0
18825,1.0,0,0,0
12077,1.13,0,0,0
17341,2.0,0,0,0
8320,1.83,0,0,0
18807,1.78,0,0,0
15267,1.1,0,0,0
16202,1.0,0,0,0
4894,2.47,0,0,1
16744,1.0,0,0,0
5437,2.79,0,1,0
3295,2.29,0,0,1
17087,1.45,0,0,0
5822,2.69,0,0,1
152,2.72,0,0,0
10278,1.5,0,0,0
8062,2.46,1,0,1
878,2.05,0,0,0
17797,1.0,0,0,0
1923,1.12,1,0,0
16264,1.33,0,0,0
9704,2.5,0,0,0
18209,1.11,0,0,0
7340,2.0,1,0,0
14529,1.0,0,0,0
18916,2.65,0,0,1
17059,1.53,0,0,0
9344,2.0,0,0,0
13100,1.07,0,0,0
4986,3.68,1,0,1
14207,2.0,0,0,0
16390,3.5,1,0,1
18483,1.5,0,0,0
18600,1.5,0,0,0
2591,1.15,0,0,0
13,4.01,1,1,0
5557,3.41,1,0,1
7423,3.31,0,0,0
3413,1.36,0,0,0
515,3.04,1,1,0
8145,4.08,0,0,0
16423,1.17,0,0,0
9958,2.2,0,0,0
9239,0.0,0,0,0
1979,1.75,0,1,0
320,2.02,0,0,0
1046,2.67,0,1,0
9831,2.18,0,0,0
9724,1.08,0,0,0
11460,2.2,1,0,0
9278,2.33,0,0,0
10716,2.23,1,0,0
1965,1.78,0,0,0
7778,3.5,1,0,1
2679,2.13,0,0,0
5865,3.13,1,0,0
14072,0.0,1,0,0
9165,2.0,0,0,0
5438,1.96,0,1,0
3189,1.98,0,1,0
3838,2.0,0,0,0
18579,1.2,0,0,0
19259,1.2,0,0,0
17897,1.0,0,0,0
14112,2.5,1,0,1
12155,1.6,1,0,0
7272,2.0,0,0,0
19551,1.17,0,0,0
13027,1.75,0,0,0
19487,1.57,0,0,0
7967,3.5,1,0,1
11281,1.08,0,0,0
2627,2.0,0,0,0
6242,2.31,0,0,0
1316,1.08,0,0,0
2245,2.31,1,1,0
13929,2.2,1,0,0
18785,1.2,0,0,0
11331,3.5,0,0,0
12773,1.29,0,0,0
15686,1.33,0,0,0
18431,3.5,0,0,0
8496,4.0,0,0,0
20065,1.83,0,0,0
13310,2.19,1,0,0
4988,1.32,0,0,0
13744,2.8,0,0,0
9752,2.29,0,0,1
6607,1.73,0,0,0
6448,2.83,0,0,0
1195,3.39,1,0,1
17025,1.0,0,0,0
97,2.68,0,0,0
18584,2.3,1,0,0
17701,2.7,1,0,1
18385,1.38,0,0,0
12837,2.58,1,0,1
526,2.71,1,0,0
7457,1.5,0,0,0
14274,1.9,0,0,0
7289,1.91,0,0,0
19337,1.13,0,0,0
18453,1.95,0,0,1
14256,0.0,1,0,0
4912,2.67,1,0,0
3637,1.36,0,0,0
20017,1.24,0,0,0
18942,0.0,0,0,0
8862,2.25,1,0,0
10292,2.0,0,0,0
4818,3.3,1,0,0
14300,1.83,0,0,0
10029,2.0,1,0,0
19421,1.2,0,0,0
8665,3.17,0,1,0
11252,1.5,1,0,0
8388,2.48,0,0,0
7589,0.0,1,0,0
10722,2.5,0,0,1
13395,3.0,1,0,1
11527,2.0,0,0,0
19839,2.15,0,0,0
5166,1.55,0,0,0
18558,1.33,0,0,0
7382,1.21,0,0,0
1718,1.66,0,0,0
15058,1.17,0,0,0
6533,2.89,0,0,1
12967,1.0,0,0,0
18720,1.0,0,0,0
7511,2.11,0,0,1
7002,4.6,0,0,1
6232,1.75,1,0,0
9578,1.83,0,0,0
12385,1.0,0,0,0
468,2.1,0,1,0
13644,1.33,0,0,0
17425,1.0,0,0,0
7081,2.33,0,0,0
4975,3.56,0,1,0
10277,0.0,0,0,0
8849,3.29,1,0,0
4633,2.38,0,0,0
7444,2.77,1,0,0
7101,2.42,0,0,1
4796,1.26,0,0,0
15495,1.43,0,0,0
13066,1.67,0,0,0
787,2.78,0,1,0
7987,1.5,1,0,0
3473,1.0,0,0,0
4595,2.93,0,1,0
17222,1.33,0,0,0
15232,2.0,0,0,0
1775,1.0,0,0,0
789,3.87,1,1,0
8670,0.0,0,0,0
5386,1.44,0,0,0
7598,1.2,1,0,0
15025,1.67,0,0,0
14417,2.0,0,0,0
7766,2.2,1,0,0
1691,3.58,0,1,0
8970,2.59,1,0,1
9431,1.5,0,0,0
15863,1.71,0,0,0
382,1.15,0,0,0
17549,1.5,0,0,0
18822,2.0,0,0,0
15762,1.5,0,0,0
19229,2.0,0,0,0
15877,2.0,1,0,0
13259,2.0,0,0,0
12159,3.17,0,0,1
4771,2.41,1,0,1
20245,2.16,0,0,0
5620,4.25,0,1,0
10718,2.22,0,0,0
1498,2.71,1,1,0
11866,1.63,0,0,0
10220,1.14,0,0,0
5374,1.76,0,1,0
1399,2.92,1,1,0
19263,1.71,0,0,0
13573,1.7,0,0,0
3881,4.41,1,0,1
336,1.97,0,0,0
19883,1.0,0,0,0
10592,2.0,0,0,0
8193,4.0,1,1,0
10395,2.6,0,0,0
11843,1.88,0,0,0
18269,2.44,1,0,1
5774,1.86,0,0,0
5289,1.2,0,0,0
653,4.16,1,1,0
16034,1.5,0,0,0
8563,3.36,1,0,1
12670,0.0,0,0,0
3136,2.68,0,0,0
9132,0.0,0,0,0
16458,2.5,0,0,0
3216,1.29,0,0,0
15564,3.2,0,0,1
6842,2.0,1,0,0
19143,2.4,1,0,0
1744,2.74,1,0,0
15927,1.8,0,0,0
15903,1.0,0,0,0
16122,1.87,1,0,1
6029,2.2,0,1,0
6349,2.07,0,0,0
13657,3.08,0,0,1
8331,1.67,0,0,0
18342,1.75,0,0,0
153,2.82,1,0,0
4880,1.0,0,0,0
12910,2.17,1,0,1
13214,1.45,0,0,0
16466,2.67,0,0,1
5371,1.73,0,0,0
2004,2.14,0,1,0
15675,1.5,0,0,0
1903,3.7,1,0,1
2742,3.09,1,1,0
17827,1.0,0,0,0
10375,3.33,0,0,1
16782,3.0,0,0,0
1424,1.09,0,0,0
482,3.46,0,1,0
8146,2.0,0,0,0
17462,1.31,0,0,0
7030,3.1,0,0,1
6767,2.62,0,0,1
5051,1.0,0,0,0
4395,2.53,0,0,0
6388,3.1,1,0,0
12980,2.75,1,0,1
8727,2.0,0,0,0
10411,1.0,0,0,0
5811,2.68,1,0,1
3233,3.61,1,0,1
10285,1.0,0,0,0
12326,2.0,0,0,0
731,3.17,0,1,0
5014,2.21,0,1,0
18443,3.13,1,0,1
13764,1.71,1,0,0
10272,2.6,1,0,0
1966,2.88,1,0,0
14598,0.0,0,0,0
8360,1.55,0,0,0
20283,2.33,0,0,0
14988,2.71,1,0,1
9728,2.0,1,0,0
10559,1.0,0,0,0
8855,1.43,0,0,0
4094,2.46,1,0,0
12016,2.29,0,0,0
8115,2.62,0,0,0
12796,1.0,0,0,0
5821,1.4,0,0,0
7931,1.0,0,0,0
10267,1.42,1,0,0
14783,2.16,0,0,1
18084,1.28,0,0,0
16039,2.18,1,0,0
3483,3.05,0,0,0
15097,2.53,0,0,0
14506,3.4,1,0,0
16614,1.86,0,0,1
20342,1.08,0,0,0
7061,2.13,0,0,0
18227,1.5,0,0,0
7756,1.5,0,0,0
2135,2.02,1,0,0
8616,2.0,0,0,0
19433,1.75,0,0,0
14826,2.5,1,0,0
14115,3.0,0,0,0
799,1.86,0,0,0
2199,3.53,1,0,0
12761,1.0,0,0,0
4655,1.75,1,0,0
17679,1.0,0,0,0
9211,2.67,1,1,0
7200,2.79,1,0,1
11015,2.5,0,0,0
2128,2.54,1,0,1
5754,3.5,1,0,1
16331,1.22,1,0,0
2381,3.13,1,0,1
3075,2.21,0,1,0
14200,2.46,1,0,1
2835,1.23,1,0,0
15550,1.0,0,0,0
13313,1.0,0,0,0
10302,1.08,0,0,0
19596,1.0,0,0,0
17380,1.0,0,0,0
863,2.54,0,0,0
1985,2.05,0,0,0
10548,2.32,0,0,0
12834,1.6,0,0,0
5630,1.56,0,0,0
9788,3.0,0,0,0
14142,1.71,0,0,0
18689,0.0,0,0,0
3147,1.6,0,0,0
3594,1.62,0,0,0
10688,1.0,0,0,0
16663,1.5,0,0,0
5442,2.18,1,0,0
2293,2.0,1,0,0
887,2.6,1,1,0
14389,1.25,0,0,0
6899,1.0,0,0,0
9806,1.75,1,0,0
1700,2.08,1,0,0
15745,1.65,0,0,0
5333,3.3,0,0,1
15865,1.21,0,0,0
15840,1.0,0,0,0
1197,2.54,1,1,0
11106,3.0,0,0,0
3076,1.36,0,0,0
16302,2.89,0,0,1
18938,1.33,0,0,0
18917,1.67,0,0,0
2250,1.92,0,1,0
7079,2.61,0,0,0
14250,1.52,0,0,0
542,2.81,0,1,0
13064,3.0,1,0,1
13269,2.0,0,0,0
7536,1.0,0,0,0
18010,1.17,0,0,0
8973,1.25,0,0,0
1290,2.58,0,1,0
15192,3.0,0,0,0
16775,2.17,1,0,1
19862,1.17,0,0,0
13899,2.33,1,0,1
7569,2.8,0,0,0
9952,2.5,1,0,0
674,2.34,0,1,0
12789,2.0,0,0,0
15635,2.8,0,0,0
13215,1.33,0,0,0
5610,3.52,1,0,1
18082,1.0,0,0,0
3746,1.8,0,0,0
410,2.91,0,1,0
913,1.66,1,0,0
4434,4.04,1,0,1
8134,3.5,1,0,1
15293,2.0,1,0,0
240,3.08,0,1,0
4154,4.0,1,0,1
10260,1.78,0,0,0
19830,1.0,0,0,0
2861,3.09,0,1,0
16167,1.38,0,0,0
14773,1.0,0,0,0
5498,3.0,1,0,0
5732,1.92,0,0,0
6482,2.79,1,0,0
13485,1.87,1,0,0
18517,0.0,0,0,0
1952,1.12,0,0,0
1657,2.91,1,0,1
17880,0.0,0,0,0
1785,2.11,0,0,0
12426,2.0,0,0,0
13916,2.29,1,0,1
14738,0.0,0,0,0
1738,2.28,0,0,0
7254,2.11,0,1,1
8814,3.25,0,0,0
11209,1.14,0,0,0
3534,1.45,0,0,0
944,2.76,1,1,0
15081,2.25,1,0,0
10777,1.0,0,0,0
16832,2.63,0,0,0
6377,1.0,0,0,0
14933,2.2,1,0,0
6076,2.03,0,1,0
16780,1.0,0,0,0
2979,2.15,1,0,0
1238,2.57,0,1,0
18292,0.0,0,0,0
19469,1.0,0,0,0
10328,1.8,0,0,0
15116,2.33,0,0,1
2526,2.23,0,1,0
9483,2.5,1,0,0
